Word	uniqueID	work_time_mean	category	member	typicality_score	N_ratings
nail clippers	nail_clippers	74934.78261	personal hygiene item	nail clippers	0.564751553	46
toilet paper	toilet_paper	102725.0	personal hygiene item	toilet paper	0.69702381	40
hairbrush	hairbrush	72552.63158	personal hygiene item	hairbrush	0.633458647	38
lip gloss	lip_gloss	77555.55556000001	personal hygiene item	lip gloss	0.217460317	45
shaving cream	shaving_cream	98553.19149	personal hygiene item	shaving cream	0.534219858	47
deodorant	deodorant	74750.0	personal hygiene item	deodorant	0.765097403	44
toothpaste	toothpaste	71266.66667	personal hygiene item	toothpaste	0.767724868	45
makeup	makeup	80048.78049	personal hygiene item	makeup	0.345818815	41
lipstick	lipstick	91733.33333	personal hygiene item	lipstick	0.182142857	45
washcloth	washcloth	100690.4762	personal hygiene item	washcloth	0.553571429	42
razor	razor	72166.66666999999	personal hygiene item	razor	0.621598639	42
soap	soap	71487.80488	personal hygiene item	soap	0.806184669	41
eyeliner	eyeliner	91682.92683	personal hygiene item	eyeliner	0.18742741	41
shower cap	shower_cap	79827.58621000001	personal hygiene item	shower cap	0.321428571	29
tweezers	tweezers	72772.72727	personal hygiene item	tweezers	0.465909091	44
lip balm	lip_balm	66022.22222	personal hygiene item	lip balm	0.348015873	45
mascara	mascara	100022.2222	personal hygiene item	mascara	0.194444444	45
floss	floss	85121.95122	personal hygiene item	floss	0.62412892	41
comb	comb	86804.34783	personal hygiene item	comb	0.614130435	46
hairspray	hairspray	67047.61905	personal hygiene item	hairspray	0.288690476	42
toothbrush	toothbrush	90477.27273	personal hygiene item	toothbrush	0.806006494	44
hairdryer	hairdryer	85244.89796	personal hygiene item	hairdryer	0.415816327	49
perfume	perfume	83837.2093	personal hygiene item	perfume	0.289036545	43
flashlight	flashlight	62500.0	lighting	flashlight	0.691123188	46
candle	candle	70086.95652	lighting	candle	0.517986542	46
lighter	lighter	85808.51064	lighting	lighter	0.361448835	47
candelabra	candelabra	75953.48837	lighting	candelabra	0.206395349	43
chandelier	chandelier	84304.34783	lighting	chandelier	0.510869565	46
streetlight	streetlight	77733.33333	lighting	streetlight	0.566269841	45
taillight	taillight	70770.83333000001	lighting	taillight	0.2578125	48
flashbulb	flashbulb	77840.90909	lighting	flashbulb	0.25	44
headlight	headlight	92680.85106	lighting	headlight	0.481509625	47
headlamp	headlamp	88583.33333000001	lighting	headlamp	0.335565476	48
torch	torch	82428.57143000001	lighting	torch	0.278790087	49
match	match	80108.69565	lighting	match	0.298913043	46
lantern	lantern	74608.69565	lighting	lantern	0.507634576	46
lightbulb	lightbulb	60836.73469	lighting	lightbulb	0.716229349	49
lamp	lamp	84208.33333000001	lighting	lamp	0.813864087	48
penlight	penlight	79791.66666999999	lighting	penlight	0.177083333	48
pepper mill	pepper_mill	81913.04348	kitchen tool	pepper mill	0.258695652	46
scoop	scoop	93000.0	kitchen tool	scoop	0.358101045	41
cleaver	cleaver	105347.8261	kitchen tool	cleaver	0.305900621	46
grinder	grinder	78717.3913	kitchen tool	grinder	0.242391304	46
rolling pin	rolling_pin	90714.28571	kitchen tool	rolling pin	0.545068027	42
nutcracker	nutcracker	68733.33333	kitchen tool	nutcracker	0.094444444	45
sifter	sifter	88031.25	kitchen tool	sifter	0.266741071	32
icepick	icepick	91545.45455	kitchen tool	icepick	0.083333333	44
measuring cup	measuring_cup	58500.0	kitchen tool	measuring cup	0.701339286	40
spoon	spoon	71104.16666999999	kitchen tool	spoon	0.708333333	48
can opener	can_opener	68565.21739	kitchen tool	can opener	0.693581781	46
bottle opener	bottle_opener	79466.66666999999	kitchen tool	bottle opener	0.518650794	45
spatula	spatula	97326.08696	kitchen tool	spatula	0.719565217	46
tongs	tongs	85025.64103	kitchen tool	tongs	0.53003663	39
ladle	ladle	77478.26087	kitchen tool	ladle	0.521273292	46
whisk	whisk	54822.22222	kitchen tool	whisk	0.608333333	45
strainer	strainer	57804.34783	kitchen tool	strainer	0.541149068	46
funnel	funnel	53543.47826	kitchen tool	funnel	0.301630435	46
knife	knife	59833.33333	kitchen tool	knife	0.785714286	48
corkscrew	corkscrew	75022.22222	kitchen tool	corkscrew	0.303174603	45
timer	timer	86510.63829999999	kitchen tool	timer	0.362082067	47
juicer	juicer1	60489.3617	kitchen tool	juicer (manual)	0.247340426	47
peeler	peeler	83418.60465000001	kitchen tool	peeler	0.535714286	43
grater	grater	82238.09524000001	kitchen tool	grater	0.5236678	42
skewer	skewer	70466.66666999999	kitchen tool	skewer	0.144444444	45
kettle	kettle	69046.51163	kitchen tool	kettle	0.487541528	43
eggbeater	eggbeater	66000.0	kitchen tool	eggbeater	0.363247863	39
boot	boot	65187.5	footwear	boot	0.750372024	48
ski boots	ski_boots	67808.51064	footwear	ski boots	0.306231003	47
slipper	slipper	66688.88889	footwear	slipper	0.603571429	45
moccasin	moccasin	67813.95349	footwear	moccasin	0.35589701	43
stockings	stockings	67375.0	footwear	stockings	0.28125	48
rollerblade	rollerblade	65543.47826	footwear	rollerblade	0.23757764	46
flip-flop	flip_flop	64510.6383	footwear	flip-flop	0.629179331	47
shoe	shoe	58681.81818	footwear	shoe	0.857548701	44
sock	sock	64595.2381	footwear	sock	0.583333333	42
stiletto	stiletto	61674.418600000005	footwear	stiletto	0.493355482	43
iceskate	iceskate	55000.0	footwear	iceskate	0.208730159	45
snowshoe	snowshoe	54695.65217	footwear	snowshoe	0.211180124	46
flipper	flipper	60934.78261	footwear	flipper	0.067934783	46
sandal	sandal	58183.67347	footwear	sandal	0.728498542	49
rollerskate	rollerskate	59288.88889	footwear	rollerskate	0.238888889	45
jacket	jacket	72954.54544999999	outerwear	jacket	0.827435065	44
fur coat	fur_coat	74951.21951	outerwear	fur coat	0.488066202	41
raincoat	raincoat	78025.0	outerwear	raincoat	0.676964286	40
lab coat	lab_coat	78888.88889	outerwear	lab coat	0.140555556	45
coat	coat	73285.71429	outerwear	coat	0.821428571	42
jumpsuit	jumpsuit	70250.0	outerwear	jumpsuit	0.265625	32
scarf	scarf	75682.92683	outerwear	scarf	0.576219512	41
glove	glove	68926.82927	outerwear	glove	0.571864111	41
coverall	coverall	60863.63636	outerwear	coverall	0.28125	44
cape	cape	81854.16666999999	outerwear	cape	0.229166667	48
overalls	overalls	70175.0	outerwear	overalls	0.35	40
snowsuit	snowsuit	68975.0	outerwear	snowsuit	0.445982143	40
shawl	shawl	69525.0	outerwear	shawl	0.425	40
apron	apron	82355.55556	outerwear	apron	0.163888889	45
cloak	cloak	73847.82609	outerwear	cloak	0.23136646	46
blazer	blazer	84692.30769	outerwear	blazer	0.560897436	39
